DateCollared,DateDrilled,Ring,Hole,Rods,ActualLength,RigName
10/11/20 3:12,10/11/20 5:18,R5A,H2,5.900000095,10.5,RIG 1
10/11/20 5:30,10/11/20 5:38,R6,H6,1.299999952,2.200000048,RIG 1
10/11/20 5:39,10/11/20 5:58,R6,H5,4.199999809,7.400000095,RIG 1
10/11/20 6:01,10/11/20 6:22,R6,H4,5,8.899999619,RIG 1
10/11/20 6:33,10/11/20 6:50,R6,H3,5.699999809,10.10000038,RIG 1
10/11/20 6:56,10/11/20 7:19,R6,H2,5.900000095,10.60000038,RIG 1
10/11/20 7:20,10/11/20 7:36,R6,H1,2.200000048,3.900000095,RIG 1
10/11/20 7:37,10/11/20 8:00,R6A,H2,5.900000095,10.60000038,RIG 1
10/11/20 8:04,10/11/20 8:17,R6A,H1,3.799999952,6.800000191,RIG 1
10/11/20 8:30,10/11/20 11:58,R7,H3,5.699999809,10.19999981,RIG 1
10/11/20 11:59,10/11/20 12:05,R7,H6,1.299999952,2.200000048,RIG 1
10/11/20 12:07,10/11/20 12:26,R7,H5,4,7.099999905,RIG 1
10/11/20 12:33,10/11/20 12:59,R7,H4,4.900000095,8.800000191,RIG 1
10/11/20 13:05,10/11/20 13:26,R7,H2,5.800000191,10.30000019,RIG 1
10/11/20 13:40,10/11/20 13:45,R7,H1,2.099999905,3.700000048,RIG 1
10/11/20 13:54,10/11/20 14:16,R7A,H2,6,10.60000038,RIG 1
10/11/20 14:21,10/11/20 14:35,R7A,H1,3.799999952,6.800000191,RIG 1
10/11/20 14:41,10/11/20 14:47,R8,H6,1.299999952,2.200000048,RIG 1
10/11/20 14:51,10/11/20 15:11,R8,H5,4.199999809,7.5,RIG 1
10/11/20 15:18,10/11/20 15:47,R8,H4,5.300000191,9.399999619,RIG 1
10/11/20 15:56,10/11/20 16:19,R8,H3,5.699999809,10.19999981,RIG 1
10/11/20 16:30,10/11/20 16:53,R8,H2,5.900000095,10.5,RIG 1
10/11/20 17:09,10/11/20 17:10,R8,H1,2,3.599999905,RIG 1
10/11/20 17:23,10/11/20 17:36,R8A,H2,5.800000191,10.39999962,RIG 1
10/11/20 17:47,10/11/20 17:52,R8A,H1,3.700000048,6.599999905,RIG 1
10/11/20 18:05,10/11/20 18:11,R9,H6,1.299999952,2.200000048,RIG 1
10/11/20 18:12,10/11/20 18:28,R9,H5,4.099999905,7.199999809,RIG 1
10/11/20 18:33,10/11/20 18:50,R9,H4,4.599999905,8.300000191,RIG 1
10/11/20 18:58,10/11/20 19:15,R9,H3,5.699999809,10.10000038,RIG 1
10/11/20 19:24,10/11/20 19:46,R9,H2,5.800000191,10.39999962,RIG 1
10/11/20 19:52,10/11/20 19:55,R9,H1,1.799999952,3.099999905,RIG 1
10/11/20 20:08,10/11/20 20:21,R9A,H1,3.5,6.300000191,RIG 1
10/11/20 20:25,11/11/20 0:11,R9A,H2,5.900000095,10.60000038,RIG 1
11/11/20 0:23,11/11/20 0:30,R10,H6,1.299999952,2.299999952,RIG 1
11/11/20 0:34,11/11/20 0:56,R10,H5,4,7.199999809,RIG 1
11/11/20 2:30,11/11/20 2:55,R10,H4,4.800000191,8.5,RIG 1
11/11/20 3:25,11/11/20 3:47,R10,H3,5.699999809,10.19999981,RIG 1
11/11/20 3:55,11/11/20 4:19,R10,H2,5.800000191,10.39999962,RIG 1
11/11/20 4:23,11/11/20 4:40,R10,H1,1.600000024,2.799999952,RIG 1
11/11/20 4:43,11/11/20 4:49,R11,H7,1.399999976,2.400000095,RIG 1
11/11/20 4:50,11/11/20 5:08,R11,H6,3.900000095,7,RIG 1
11/11/20 5:12,11/11/20 5:32,R11,H5,4.699999809,8.399999619,RIG 1
11/11/20 5:40,11/11/20 5:59,R11,H4,5.5,9.800000191,RIG 1
11/11/20 6:06,11/11/20 6:37,R11,H3,5.699999809,10.10000038,RIG 1
11/11/20 6:39,11/11/20 6:47,R11,H2,2.599999905,4.699999809,RIG 1
11/11/20 6:48,11/11/20 6:54,R11,H1,1.399999976,2.400000095,RIG 1
11/11/20 6:57,11/11/20 7:02,R12,H7,1.399999976,2.400000095,RIG 1
11/11/20 7:04,11/11/20 7:21,R12,H6,3.900000095,6.900000095,RIG 1
11/11/20 7:23,11/11/20 7:45,R12,H5,4.800000191,8.5,RIG 1
11/11/20 7:51,11/11/20 8:09,R12,H4,5.5,9.699999809,RIG 1
11/11/20 8:16,11/11/20 8:33,R12,H3,5.599999905,10,RIG 1
11/11/20 8:38,11/11/20 8:46,R12,H2,2.700000048,4.800000191,RIG 1
11/11/20 8:48,11/11/20 8:53,R12,H1,1.200000048,2,RIG 1
11/11/20 8:58,11/11/20 11:17,R13,H3,5.599999905,10,RIG 1
11/11/20 11:18,11/11/20 11:24,R13,H7,1.299999952,2.200000048,RIG 1
11/11/20 11:25,11/11/20 11:42,R13,H6,3.900000095,6.800000191,RIG 1
11/11/20 12:28,11/11/20 12:50,R13,H5,4.900000095,8.800000191,RIG 1
11/11/20 12:53,11/11/20 13:11,R13,H4,5.5,9.699999809,RIG 1
11/11/20 13:15,11/11/20 13:23,R13,H2,2.599999905,4.599999905,RIG 1
11/11/20 13:24,11/11/20 13:27,R13,H1,0.899999976,1.5,RIG 1
11/11/20 13:47,11/11/20 13:56,L1,H1,2.099999905,3.700000048,RIG 1
11/11/20 14:00,11/11/20 14:27,L1,H2-rev,5.800000191,10.39999962,RIG 1
11/11/20 14:34,11/11/20 14:58,L1,H3-rev,6.199999809,11.10000038,RIG 1
11/11/20 15:04,11/11/20 15:22,L1,H4-rev,6.099999905,10.89999962,RIG 1
11/11/20 15:30,11/11/20 15:45,L1A,H1,3.900000095,6.900000095,RIG 1
11/11/20 15:49,11/11/20 16:07,L1A,H2-rev,6,10.69999981,RIG 1
11/11/20 16:24,11/11/20 16:43,L1A,H3-rev,6.199999809,11.10000038,RIG 1
11/11/20 16:53,11/11/20 17:01,L1C,H1-rev,2.099999905,3.700000048,RIG 1
11/11/20 17:06,11/11/20 17:29,L1C,H2-rev,5.800000191,10.39999962,RIG 1
11/11/20 17:33,11/11/20 17:55,L1C,H3-rev,6.199999809,11,RIG 1
11/11/20 18:00,11/11/20 18:19,L1C,H4-rev,6.099999905,10.80000019,RIG 1
11/11/20 18:27,11/11/20 18:40,L1E,H1-rev,3.900000095,6.900000095,RIG 1
11/11/20 18:44,11/11/20 19:05,L1E,H2-rev,6,10.69999981,RIG 1
11/11/20 19:09,11/11/20 19:27,L1E,H3-rev,6.199999809,11.10000038,RIG 1
11/11/20 19:33,11/11/20 19:40,L2,H1,2.099999905,3.700000048,RIG 1
11/11/20 19:42,11/11/20 20:01,L2,H2-rev,5.800000191,10.39999962,RIG 1
11/11/20 20:05,11/11/20 20:28,L2,H3-rev,6.199999809,11.10000038,RIG 1
11/11/20 20:35,11/11/20 23:32,L2,H4-rev,6.099999905,10.89999962,RIG 1
11/11/20 23:46,12/11/20 0:31,L1,H5,6.099999905,10.89999962,RIG 1
12/11/20 0:33,12/11/20 1:01,L1A,H4,6.099999905,10.80000019,RIG 1
12/11/20 2:57,12/11/20 3:04,L3,H1,1.200000048,2.099999905,RIG 1
12/11/20 3:05,12/11/20 3:24,L3,H2,3.799999952,6.699999809,RIG 1
12/11/20 3:28,12/11/20 3:43,L3,H3,3.599999905,6.400000095,RIG 1
12/11/20 3:50,12/11/20 4:18,L3,H4,3.599999905,6.5,RIG 1
12/11/20 4:20,12/11/20 4:35,L3,H5,3.599999905,6.400000095,RIG 1
12/11/20 4:37,12/11/20 5:01,L3,H6,1.399999976,2.5,RIG 1
12/11/20 5:13,12/11/20 5:20,L4,H1,2,3.400000095,RIG 1
12/11/20 5:37,12/11/20 5:47,L4,H2,5.5,9.800000191,RIG 1
12/11/20 5:54,12/11/20 6:16,L4,H3,6.099999905,10.89999962,RIG 1
12/11/20 6:28,12/11/20 6:52,L4,H4,6.300000191,11.30000019,RIG 1
12/11/20 7:00,12/11/20 7:21,L4,H5,6.099999905,10.80000019,RIG 1
12/11/20 7:30,12/11/20 7:50,L4,H6,3.099999905,5.400000095,RIG 1
12/11/20 7:52,12/11/20 7:58,L4,H7,1.200000048,2.099999905,RIG 1
12/11/20 8:02,12/11/20 8:17,L4A,H1,3,5.400000095,RIG 1
12/11/20 8:18,12/11/20 8:30,L4A,H2,3.299999952,5.800000191,RIG 1
12/11/20 13:40,12/11/20 14:17,R1,H1,5.400000095,10,RIG 1
12/11/20 15:48,12/11/20 16:17,R2,H1,4.900000095,8.399999619,RIG 1
12/11/20 16:17,12/11/20 16:53,R2,H2,4.900000095,8.100000381,RIG 1
12/11/20 17:23,12/11/20 17:23,L1A,H5,6.300000191,11.30000019,RIG 1
12/11/20 17:52,12/11/20 17:55,L1B,H1,6.300000191,11.19999981,RIG 1
12/11/20 19:17,12/11/20 19:58,L1B,H2,6.300000191,11.19999981,RIG 1
13/11/20 0:16,13/11/20 0:53,L1C,H7,6.300000191,11.19999981,RIG 1
13/11/20 1:04,13/11/20 1:41,L1C,H5,6.300000191,11.30000019,RIG 1
13/11/20 1:51,13/11/20 2:26,L1C,H6,6,10.69999981,RIG 1
13/11/20 2:56,13/11/20 3:02,L1C,H8-rev,6,10.80000019,RIG 1
13/11/20 3:07,13/11/20 3:18,L1C,H9,2.799999952,5,RIG 1
13/11/20 3:19,13/11/20 3:22,L1C,H10,0.899999976,1.5,RIG 1
13/11/20 3:42,13/11/20 4:04,L1A,H6-rev,6,10.80000019,RIG 1
13/11/20 4:12,13/11/20 4:26,L1A,H7,4.300000191,7.699999809,RIG 1
13/11/20 4:30,13/11/20 4:37,L1A,H8,1.799999952,3.099999905,RIG 1
13/11/20 4:43,13/11/20 5:05,L1,H6,6.099999905,10.89999962,RIG 1
13/11/20 5:08,13/11/20 5:19,L1,H7,2.900000095,5.099999905,RIG 1
13/11/20 5:20,13/11/20 5:37,L1,H8,0.899999976,1.5,RIG 1
13/11/20 5:39,13/11/20 6:04,L1E,H4,6.099999905,10.80000019,RIG 1
13/11/20 7:58,13/11/20 8:20,L2,H5,6.099999905,10.80000019,RIG 1
13/11/20 8:28,13/11/20 11:18,L2,H6,6.099999905,10.80000019,RIG 1
13/11/20 11:19,13/11/20 11:27,L2,H7,2.799999952,5,RIG 1
13/11/20 11:29,13/11/20 11:31,L2,H8,0.899999976,1.600000024,RIG 1
13/11/20 11:34,13/11/20 11:54,L1E,H6,6,10.80000019,RIG 1
13/11/20 11:58,13/11/20 12:31,L1E,H7,4.199999809,7.599999905,RIG 1
13/11/20 12:34,13/11/20 12:41,L1E,H8,1.799999952,3.200000048,RIG 1
13/11/20 12:47,13/11/20 13:36,L1D,H1,6.300000191,11.30000019,RIG 1
13/11/20 13:44,13/11/20 14:30,L1D,H2,6.300000191,11.30000019,RIG 1
13/11/20 14:38,13/11/20 15:27,L1E,H5,6.300000191,11.30000019,RIG 1
13/11/20 15:40,13/11/20 15:47,L5,H1,1.299999952,2.299999952,RIG 1
13/11/20 15:50,13/11/20 16:14,L5,H2,5.400000095,9.699999809,RIG 1
13/11/20 16:21,13/11/20 16:40,L5,H3,5.900000095,10.60000038,RIG 1
13/11/20 16:46,13/11/20 17:06,L5,H4,6.099999905,10.89999962,RIG 1
14/11/20 14:24,14/11/20 14:44,L5,H5,5.900000095,10.5,RIG 1
14/11/20 14:48,14/11/20 14:53,L5,H6,1.600000024,2.799999952,RIG 1
14/11/20 14:59,14/11/20 15:10,L5A,H1,3.099999905,5.5,RIG 1
14/11/20 15:14,14/11/20 15:27,L5A,H2,3.599999905,6.400000095,RIG 1
14/11/20 15:33,14/11/20 15:38,L6,H1,1.299999952,2.299999952,RIG 1
14/11/20 15:40,14/11/20 16:03,L6,H2,5.599999905,10,RIG 1
14/11/20 16:09,14/11/20 16:32,L6,H3,5.900000095,10.60000038,RIG 1
14/11/20 16:36,14/11/20 16:58,L6,H4,6.099999905,10.89999962,RIG 1
14/11/20 17:05,14/11/20 17:24,L6,H5,6,10.69999981,RIG 1
14/11/20 17:28,14/11/20 17:34,L6,H6,2.299999952,4.099999905,RIG 1
14/11/20 17:36,14/11/20 17:41,L6,H7,1,1.700000048,RIG 1
14/11/20 17:47,14/11/20 18:01,L6A,H1,3,5.300000191,RIG 1
14/11/20 18:03,14/11/20 18:17,L6A,H2,3.900000095,6.900000095,RIG 1
14/11/20 18:23,14/11/20 18:30,L7,H1,1.299999952,2.200000048,RIG 1
14/11/20 18:33,14/11/20 18:53,L7,H2,5.699999809,10.19999981,RIG 1
14/11/20 19:02,14/11/20 19:25,L7,H3,6,10.80000019,RIG 1
14/11/20 19:30,14/11/20 19:45,L7,H4,6.199999809,11,RIG 1
14/11/20 19:58,14/11/20 20:08,L7,H6,2.400000095,4.300000191,RIG 1
14/11/20 20:20,14/11/20 20:23,L7,H7,1,1.799999952,RIG 1
14/11/20 20:31,14/11/20 23:03,L7,H5,6.099999905,10.89999962,RIG 1
14/11/20 23:18,14/11/20 23:29,L7A,H1,3.299999952,5.800000191,RIG 1
14/11/20 23:34,14/11/20 23:54,L7A,H2,4.099999905,7.300000191,RIG 1
14/11/20 23:55,15/11/20 0:04,L7A,H3,1.700000048,2.900000095,RIG 1
15/11/20 0:06,15/11/20 0:11,L8,H1,1.299999952,2.200000048,RIG 1
15/11/20 0:28,15/11/20 0:35,L8,H2,5.800000191,10.30000019,RIG 1
15/11/20 0:36,15/11/20 1:01,L8,H3,6.099999905,10.80000019,RIG 1
15/11/20 1:08,15/11/20 1:34,L8,H4,6.199999809,11.10000038,RIG 1
15/11/20 1:36,15/11/20 2:02,L8,H5,6.199999809,11.10000038,RIG 1
15/11/20 2:08,15/11/20 2:18,L8,H6,2.5,4.400000095,RIG 1
15/11/20 2:18,15/11/20 2:26,L8,H7,1.200000048,2,RIG 1
15/11/20 2:27,15/11/20 2:52,L8A,H1,3.200000048,5.599999905,RIG 1
15/11/20 2:53,15/11/20 3:04,L8A,H2,4.400000095,7.800000191,RIG 1
15/11/20 3:07,15/11/20 3:12,L8A,H3,1.799999952,3.099999905,RIG 1
15/11/20 3:14,15/11/20 3:26,L9,H1,1.299999952,2.200000048,RIG 1
15/11/20 3:27,15/11/20 3:47,L9,H2,5.699999809,10.10000038,RIG 1
15/11/20 3:52,15/11/20 4:20,L9,H3,6.099999905,10.80000019,RIG 1
15/11/20 4:26,15/11/20 4:50,L9,H4,6.300000191,11.19999981,RIG 1
15/11/20 4:53,15/11/20 5:16,L9,H5,6.300000191,11.19999981,RIG 1
15/11/20 5:32,15/11/20 5:41,L9,H6,2.700000048,4.699999809,RIG 1
15/11/20 5:42,15/11/20 5:52,L9,H7,1.100000024,1.799999952,RIG 1
15/11/20 5:53,15/11/20 6:07,L9A,H1,2.900000095,5.199999809,RIG 1
15/11/20 6:09,15/11/20 6:26,L9A,H2,4.400000095,7.900000095,RIG 1
15/11/20 6:28,15/11/20 6:29,L9A,H3,1.700000048,3,RIG 1
15/11/20 6:40,15/11/20 6:49,L10,H1,1.299999952,2.299999952,RIG 1
15/11/20 6:50,15/11/20 7:10,L10,H2,5.5,9.899999619,RIG 1
15/11/20 7:14,15/11/20 7:44,L10,H3,6.199999809,11,RIG 1
15/11/20 11:37,15/11/20 11:57,L10,H4,6.300000191,11.19999981,RIG 1
15/11/20 12:32,15/11/20 12:53,L10,H5,6.300000191,11.30000019,RIG 1
15/11/20 13:02,15/11/20 13:11,L10,H6,2.900000095,5.099999905,RIG 1
15/11/20 13:14,15/11/20 13:15,L10,H7,1,1.700000048,RIG 1
15/11/20 13:23,15/11/20 13:28,L11,H1,1.299999952,2.200000048,RIG 1
15/11/20 13:32,15/11/20 13:51,L11,H2,5.300000191,9.399999619,RIG 1
15/11/20 13:57,15/11/20 14:17,L11,H3,6,10.69999981,RIG 1
15/11/20 14:28,15/11/20 14:36,L11,H6,3.5,6.300000191,RIG 1
15/11/20 14:41,15/11/20 15:06,L11,H4,6.099999905,11,RIG 1
15/11/20 15:10,15/11/20 15:15,L11,H7,1.700000048,3,RIG 1
15/11/20 15:17,15/11/20 15:20,L11,H8,0.899999976,1.5,RIG 1
15/11/20 15:21,15/11/20 15:41,L11,H5,6.199999809,11.10000038,RIG 1
15/11/20 15:47,15/11/20 15:53,L12,H1,1.200000048,2.200000048,RIG 1
15/11/20 15:56,15/11/20 16:13,L12,H2,5.300000191,9.399999619,RIG 1
15/11/20 16:17,15/11/20 16:37,L12,H3,5.800000191,10.39999962,RIG 1
15/11/20 16:41,15/11/20 17:00,L12,H4,6.099999905,10.80000019,RIG 1
15/11/20 17:03,15/11/20 17:22,L12,H5,6.099999905,10.89999962,RIG 1
15/11/20 17:28,15/11/20 17:40,L12,H6,3.400000095,6.099999905,RIG 1
15/11/20 17:41,15/11/20 17:46,L12,H7,1.600000024,2.799999952,RIG 1
15/11/20 17:47,15/11/20 17:51,L12,H8,0.899999976,1.5,RIG 1
15/11/20 17:55,15/11/20 18:00,L13,H1,1.299999952,2.299999952,RIG 1
15/11/20 18:03,15/11/20 18:23,L13,H2,5.5,9.800000191,RIG 1
15/11/20 18:26,15/11/20 18:46,L13,H3,5.900000095,10.5,RIG 1
15/11/20 18:51,15/11/20 19:10,L13,H4,6.099999905,10.89999962,RIG 1
15/11/20 19:16,15/11/20 19:35,L13,H5,6,10.80000019,RIG 1
15/11/20 19:40,15/11/20 19:53,L13,H6,3,5.300000191,RIG 1
15/11/20 19:56,15/11/20 20:00,L13,H7,1.5,2.700000048,RIG 1
15/11/20 20:03,15/11/20 20:06,L13,H8,0.899999976,1.5,RIG 1
16/11/20 5:41,16/11/20 6:12,P1,H3,5.300000191,9.5,RIG 1
16/11/20 6:28,16/11/20 7:11,P1,H2,5.099999905,9,RIG 1
16/11/20 7:13,16/11/20 7:37,P1,H1,5.099999905,9,RIG 1
16/11/20 7:56,20/11/20 2:56,P1,H21,5.099999905,9.100000381,RIG 1
16/11/20 11:46,18/11/20 8:38,P1,H12,11.39999962,22,RIG 1
16/11/20 14:25,20/11/20 8:00,COS1,H14,11.80000019,22,RIG 1
17/11/20 1:13,17/11/20 5:16,COS1,H1,4.800000191,8.5,RIG 1
17/11/20 5:18,17/11/20 5:49,COS1,H5,6.5,11.69999981,RIG 1
17/11/20 5:55,17/11/20 6:43,COS1,H4,5.699999809,10.19999981,RIG 1
17/11/20 7:03,17/11/20 7:13,COS1,H3,5.199999809,9.199999809,RIG 1
17/11/20 7:19,17/11/20 7:40,COS1,H2,4.900000095,8.699999809,RIG 1
17/11/20 7:46,17/11/20 8:05,COS1,H24,5.199999809,9.300000191,RIG 1
17/11/20 13:11,17/11/20 13:43,COS1,H25,4.900000095,8.699999809,RIG 1
17/11/20 13:55,17/11/20 14:25,COS1,H23,5.900000095,10.5,RIG 1
17/11/20 14:43,17/11/20 15:02,COS3,H24,5,9,RIG 1
17/11/20 15:11,17/11/20 15:45,COS3,H23,5.5,9.899999619,RIG 1
17/11/20 15:48,17/11/20 16:15,COS3,H22,6.400000095,11.39999962,RIG 1
17/11/20 16:28,17/11/20 16:56,COS6,H22,4.800000191,8.600000381,RIG 1
17/11/20 17:32,17/11/20 17:32,COS6,H21,5.199999809,9.399999619,RIG 1
17/11/20 17:58,17/11/20 18:15,COS6,H1,4.900000095,8.699999809,RIG 1
17/11/20 18:26,17/11/20 18:45,COS6,H2,5,9,RIG 1
17/11/20 18:48,17/11/20 19:08,COS6,H3,5.300000191,9.399999619,RIG 1
17/11/20 19:12,17/11/20 19:45,COS6,H4,5.800000191,10.39999962,RIG 1
17/11/20 19:48,17/11/20 20:30,COS6,H5,6.599999905,11.80000019,RIG 1
17/11/20 23:58,18/11/20 0:31,COS3,H5,7,12.5,RIG 1
18/11/20 0:37,18/11/20 1:03,COS3,H4,6.099999905,10.89999962,RIG 1
18/11/20 1:23,18/11/20 1:44,COS3,H3,5.5,9.800000191,RIG 1
18/11/20 2:03,18/11/20 2:23,COS3,H2,5.099999905,9,RIG 1
18/11/20 2:28,18/11/20 2:47,COS3,H1,4.900000095,8.699999809,RIG 1
18/11/20 6:20,18/11/20 6:59,P1,H15,10.5,18.79999924,RIG 1
18/11/20 13:45,18/11/20 15:46,COS1,H13,12,21,RIG 1
18/11/20 15:49,18/11/20 17:39,COS1,H12,13.10000038,23.60000038,RIG 1
18/11/20 17:45,18/11/20 19:20,COS1,H11,12.30000019,22,RIG 1
18/11/20 19:56,19/11/20 0:16,COS1,H10,11.39999962,20.39999962,RIG 1
19/11/20 1:33,19/11/20 2:25,P1,H14,12.10000038,21.60000038,RIG 1
19/11/20 2:51,19/11/20 3:49,P1,H16,9.699999809,17.29999924,RIG 1
19/11/20 3:58,19/11/20 4:53,P1,H13,11.69999981,22.29999924,RIG 1
19/11/20 5:09,19/11/20 6:24,P1,H11,11.69999981,23.39999962,RIG 1
19/11/20 6:51,19/11/20 7:55,P1,H17,9.199999809,16.5,RIG 1
19/11/20 11:54,19/11/20 13:19,P1,H18,8.399999619,15.10000038,RIG 1
19/11/20 13:23,19/11/20 13:59,P1,H19,6.900000095,12.39999962,RIG 1
19/11/20 14:07,19/11/20 15:07,P1,H9,11.60000038,20.70000076,RIG 1
19/11/20 15:39,19/11/20 16:34,P1,H8,10.69999981,19.20000076,RIG 1
19/11/20 16:43,19/11/20 17:54,P1,H10,12.80000019,22.89999962,RIG 1
19/11/20 18:11,19/11/20 19:42,P1,H7,10.10000038,18.20000076,RIG 1
19/11/20 20:22,20/11/20 0:20,P1,H6,9,16.20000076,RIG 1
20/11/20 0:43,20/11/20 1:12,P1,H5,7.300000191,13,RIG 1
20/11/20 1:20,20/11/20 1:26,P1,H4,6,10.69999981,RIG 1
20/11/20 2:20,20/11/20 2:51,P1,H20,5.599999905,10.10000038,RIG 1
20/11/20 5:00,20/11/20 7:23,COS1,H15,12.10000038,22.79999924,RIG 1
20/11/20 13:21,20/11/20 14:15,COS1,H16,12,21.5,RIG 1
20/11/20 14:56,20/11/20 15:35,COS1,H17,11,19.70000076,RIG 1
20/11/20 15:52,20/11/20 16:43,COS1,H18,10.19999981,18.29999924,RIG 1
20/11/20 16:47,20/11/20 17:30,COS1,H19,9.5,17,RIG 1
