DateCollared,DateDrilled,Ring,Hole,Rods,ActualLength,RigName
22/11/20 1:13,22/11/20 1:58,COS1,H21,8.5,15.19999981,RIG 1
22/11/20 2:15,22/11/20 2:56,COS1,H22,7.199999809,12.89999962,RIG 1
22/11/20 3:38,22/11/20 4:30,COS1,H9,10.60000038,19,RIG 1
22/11/20 4:36,22/11/20 5:29,COS1,H8,10.19999981,18.29999924,RIG 1
22/11/20 5:49,22/11/20 6:40,COS1,H7,9.600000381,17.20000076,RIG 1
22/11/20 7:01,22/11/20 7:52,COS1,H6,7.900000095,14.10000038,RIG 1
23/11/20 3:59,23/11/20 3:59,COS2,H2,11.80000019,21.10000038,RIG 1
23/11/20 6:02,23/11/20 7:01,COS2,H1,11.89999962,21.39999962,RIG 1
23/11/20 7:26,23/11/20 8:18,COS2,H3,11.89999962,20.60000038,RIG 1
23/11/20 12:36,23/11/20 14:03,COS3,H12,12.19999981,21.89999962,RIG 1
23/11/20 14:18,23/11/20 15:26,COS3,H11,12.5,22.5,RIG 1
23/11/20 15:34,23/11/20 16:24,COS3,H10,11.69999981,21,RIG 1
23/11/20 16:50,23/11/20 17:40,COS3,H9,10.89999962,19.60000038,RIG 1
23/11/20 17:56,23/11/20 18:47,COS3,H8,10.30000019,18.39999962,RIG 1
23/11/20 19:07,23/11/20 20:03,COS3,H7,10,17.89999962,RIG 1
23/11/20 20:20,24/11/20 0:10,COS3,H6,8.300000191,14.89999962,RIG 1
24/11/20 7:26,24/11/20 13:37,COS3,H13,11.89999962,21,RIG 1
24/11/20 13:58,24/11/20 16:26,COS3,H14,11.89999962,21.29999924,RIG 1
24/11/20 16:42,24/11/20 17:48,COS3,H15,12.5,22.89999962,RIG 1
24/11/20 18:04,24/11/20 19:03,COS3,H16,11.39999962,20.89999962,RIG 1
24/11/20 19:24,24/11/20 20:15,COS3,H17,10.5,19.29999924,RIG 1
24/11/20 20:44,25/11/20 0:40,COS3,H18,9.699999809,17.89999962,RIG 1
25/11/20 0:51,25/11/20 1:54,COS3,H19,9.100000381,16.89999962,RIG 1
25/11/20 2:03,25/11/20 2:39,COS3,H20,8.600000381,16,RIG 1
25/11/20 2:54,25/11/20 3:21,COS3,H21,7.599999905,14.10000038,RIG 1
25/11/20 4:01,25/11/20 4:51,COS4,H1,12.10000038,20.79999924,RIG 1
25/11/20 20:30,25/11/20 20:30,COS4,H2,12,15.5,RIG 1
25/11/20 20:30,26/11/20 1:44,COS4,H4,12,21.60000038,RIG 1
26/11/20 3:00,26/11/20 4:34,COS4,H5,12.30000019,22.20000076,RIG 1
26/11/20 11:36,26/11/20 14:27,COS5,H2,12,21.5,RIG 1
26/11/20 18:59,27/11/20 1:13,COS5,H1,12,21.20000076,RIG 1
27/11/20 1:26,27/11/20 2:40,COS4,H3,11.89999962,20.89999962,RIG 1
27/11/20 6:42,27/11/20 8:32,COS7,H2,12,21,RIG 1
27/11/20 11:48,27/11/20 13:08,COS7,H1,12.10000038,21.70000076,RIG 1
27/11/20 13:25,27/11/20 14:19,COS7,H3,12.10000038,21.60000038,RIG 1
27/11/20 14:56,27/11/20 16:04,COS6,H6,8.100000381,14.5,RIG 1
27/11/20 16:22,27/11/20 17:22,COS6,H7,9.800000191,18.10000038,RIG 1
27/11/20 17:58,27/11/20 18:59,COS6,H8,10.30000019,18.89999962,RIG 1
27/11/20 19:18,27/11/20 20:21,COS6,H9,10.80000019,19.79999924,RIG 1
28/11/20 0:26,28/11/20 2:09,COS6,H10,11.5,21.10000038,RIG 1
28/11/20 2:23,28/11/20 4:21,COS6,H11,12.39999962,22.79999924,RIG 1
28/11/20 4:43,28/11/20 6:08,COS6,H12,13.19999981,23.70000076,RIG 1
28/11/20 6:51,28/11/20 7:49,COS6,H13,12,21.60000038,RIG 1
28/11/20 12:12,28/11/20 12:55,COS6,H14,11.10000038,20.29999924,RIG 1
28/11/20 13:14,28/11/20 14:06,COS6,H15,10.30000019,18.89999962,RIG 1
28/11/20 14:38,28/11/20 15:37,COS6,H16,9.600000381,17.70000076,RIG 1
28/11/20 15:59,28/11/20 16:56,COS6,H17,9,16.70000076,RIG 1
28/11/20 17:10,28/11/20 17:55,COS6,H18,8.600000381,15.89999962,RIG 1
28/11/20 18:24,28/11/20 18:55,COS6,H20,5.900000095,10.5,RIG 1
28/11/20 19:01,28/11/20 19:14,COS6,H19,7.300000191,13.10000038,RIG 1
29/11/20 0:07,29/11/20 0:56,COS8,H1,12.39999962,22.39999962,RIG 1
29/11/20 1:09,29/11/20 1:52,COS8,H2,12.10000038,21.5,RIG 1
29/11/20 2:06,29/11/20 2:54,COS8,H3,12.19999981,21.10000038,RIG 1
29/11/20 3:49,29/11/20 4:37,COS9,H12,12.19999981,21.89999962,RIG 1
29/11/20 4:47,29/11/20 5:42,COS9,H11,12.60000038,23.10000038,RIG 1
29/11/20 6:55,29/11/20 6:55,COS9,H10,11.60000038,21.29999924,RIG 1
29/11/20 11:22,29/11/20 12:45,COS9,H9,10.89999962,20,RIG 1
29/11/20 13:14,29/11/20 14:16,COS9,H8,10.30000019,19,RIG 1
29/11/20 15:03,29/11/20 16:18,COS9,H7,9.899999619,18.29999924,RIG 1
29/11/20 16:24,29/11/20 17:14,COS9,H6,8.399999619,15.10000038,RIG 1
29/11/20 17:15,29/11/20 17:50,COS9,H5,7.099999905,12.69999981,RIG 1
29/11/20 18:00,29/11/20 18:26,COS9,H4,6.199999809,11.10000038,RIG 1
29/11/20 18:30,29/11/20 18:59,COS9,H3,5.5,9.899999619,RIG 1
29/11/20 19:15,29/11/20 19:31,COS9,H2,5.099999905,9.199999809,RIG 1
29/11/20 19:36,29/11/20 19:59,COS9,H1,5,8.800000191,RIG 1
29/11/20 23:56,30/11/20 0:41,COS9,H13,12.5,22.39999962,RIG 1
30/11/20 1:07,30/11/20 2:59,COS9,H14,11.39999962,21,RIG 1
30/11/20 3:13,30/11/20 3:57,COS9,H15,10.5,19.29999924,RIG 1
30/11/20 4:10,30/11/20 4:48,COS9,H16,9.699999809,17.89999962,RIG 1
30/11/20 4:57,30/11/20 5:35,COS9,H17,9.199999809,16.89999962,RIG 1
30/11/20 5:46,30/11/20 6:19,COS9,H18,8.699999809,16.10000038,RIG 1
30/11/20 6:30,30/11/20 6:55,COS9,H19,7.699999809,13.80000019,RIG 1
30/11/20 7:06,30/11/20 7:26,COS9,H20,6.099999905,11,RIG 1
30/11/20 7:36,30/11/20 7:56,COS9,H21,5.300000191,9.399999619,RIG 1
30/11/20 7:58,30/11/20 8:16,COS9,H22,4.900000095,8.699999809,RIG 1
30/11/20 12:19,30/11/20 13:08,COS10,H17,11.10000038,20.39999962,RIG 1
30/11/20 13:28,30/11/20 14:25,COS10,H16,12.10000038,22.5,RIG 1
30/11/20 15:51,30/11/20 15:51,COS10,H15,12.5,21.5,RIG 1
1/12/20 14:19,1/12/20 15:05,COS10,H14,12.19999981,21.79999924,RIG 1
1/12/20 15:24,1/12/20 16:16,COS10,H13,12.39999962,21.70000076,RIG 1
1/12/20 16:28,1/12/20 17:25,COS10,H12,13.39999962,22.70000076,RIG 1
1/12/20 17:39,1/12/20 18:58,COS10,H11,12.5,22.89999962,RIG 1
1/12/20 19:14,2/12/20 0:50,COS10,H10,11.60000038,21.29999924,RIG 1
2/12/20 0:55,2/12/20 2:04,COS10,H9,10.89999962,20,RIG 1
2/12/20 4:34,2/12/20 4:34,COS10,H7,9.800000191,18.10000038,RIG 1
2/12/20 4:46,2/12/20 5:27,COS10,H6,8.199999809,14.69999981,RIG 1
2/12/20 5:49,2/12/20 6:36,COS10,H5,6.900000095,12.30000019,RIG 1
2/12/20 6:41,2/12/20 6:53,COS10,H4,6,10.80000019,RIG 1
2/12/20 7:15,2/12/20 7:41,COS10,H3,5.400000095,9.699999809,RIG 1
2/12/20 7:44,2/12/20 7:56,COS10,H2,5.099999905,9.100000381,RIG 1
2/12/20 8:12,2/12/20 11:55,COS10,H1,5,8.899999619,RIG 1
2/12/20 13:04,2/12/20 14:40,COS10,H19,9.600000381,17.60000038,RIG 1
2/12/20 15:03,2/12/20 16:01,COS10,H20,9.100000381,16.79999924,RIG 1
2/12/20 16:13,2/12/20 17:07,COS10,H21,8.5,15.80000019,RIG 1
2/12/20 17:27,2/12/20 18:18,COS10,H22,7.199999809,12.89999962,RIG 1
2/12/20 18:30,2/12/20 19:00,COS10,H23,6.099999905,10.89999962,RIG 1
2/12/20 19:15,2/12/20 19:53,COS10,H24,5.400000095,9.5,RIG 1
2/12/20 20:09,2/12/20 20:26,COS10,H25,4.900000095,8.800000191,RIG 1
3/12/20 0:14,3/12/20 0:59,COS1,H20,8.899999619,16,RIG 1
3/12/20 3:24,3/12/20 3:59,P2,H14,7.699999809,13.80000019,RIG 1
3/12/20 4:10,3/12/20 4:46,P2,H13,9,16.10000038,RIG 1
3/12/20 4:57,3/12/20 5:50,P2,H12,10.5,18.70000076,RIG 1
3/12/20 5:52,3/12/20 6:47,P2,H11,12.19999981,21.89999962,RIG 1
3/12/20 6:55,3/12/20 8:00,P2,H10,11.39999962,20.5,RIG 1
3/12/20 8:12,3/12/20 11:29,P2,H9,10.80000019,19.29999924,RIG 1
3/12/20 11:59,3/12/20 12:59,P2,H8-rev,10.39999962,18.70000076,RIG 1
3/12/20 13:17,3/12/20 13:57,P2,H7,10.30000019,18.5,RIG 1
3/12/20 14:14,3/12/20 14:51,P2,H6,10.60000038,19,RIG 1
3/12/20 15:04,3/12/20 17:56,P2,H5,10.89999962,19.60000038,RIG 1
3/12/20 18:10,3/12/20 18:51,P2,H4,11.5,20.70000076,RIG 1
3/12/20 19:12,3/12/20 19:56,P2,H3-rev,12.30000019,22,RIG 1
3/12/20 20:12,3/12/20 23:46,P2,H2,10.30000019,18.5,RIG 1
4/12/20 0:07,4/12/20 0:46,P2,H1,8.699999809,15.60000038,RIG 1
4/12/20 0:55,4/12/20 1:30,P2A,H9,7.5,13.39999962,RIG 1
4/12/20 1:38,4/12/20 2:10,P2A,H8,6,10.80000019,RIG 1
4/12/20 2:13,4/12/20 2:33,P2A,H7,5.300000191,9.399999619,RIG 1
4/12/20 2:46,4/12/20 3:18,P2A,H6,4.800000191,8.5,RIG 1
4/12/20 3:22,4/12/20 3:40,P2A,H5,4.5,8.100000381,RIG 1
4/12/20 3:46,4/12/20 4:17,P2A,H2,6.099999905,11,RIG 1
4/12/20 4:19,4/12/20 4:38,P2A,H4,4.900000095,8.600000381,RIG 1
4/12/20 4:43,4/12/20 5:04,P2A,H3,5.5,9.699999809,RIG 1
4/12/20 5:14,4/12/20 5:50,P2A,H1,7.300000191,13,RIG 1
4/12/20 8:15,4/12/20 8:15,P3,H8,12.39999962,22.20000076,RIG 1
4/12/20 8:19,4/12/20 12:11,P3,H11,14.69999981,26.29999924,RIG 1
4/12/20 12:32,4/12/20 13:07,P3,H16,8.100000381,14.39999962,RIG 1
4/12/20 13:13,4/12/20 13:48,P3,H15,9.699999809,17.29999924,RIG 1
4/12/20 14:01,4/12/20 14:58,P3,H14,11.80000019,21.20000076,RIG 1
4/12/20 15:06,4/12/20 16:04,P3,H13,14.69999981,26.29999924,RIG 1
4/12/20 16:26,4/12/20 17:19,P3,H10,14.39999962,25.79999924,RIG 1
4/12/20 17:44,4/12/20 18:50,P3,H9,12.39999962,22.20000076,RIG 1
4/12/20 19:04,4/12/20 19:48,P3,H1,9,16.10000038,RIG 1
4/12/20 19:55,4/12/20 20:37,P3,H2,10.69999981,19.20000076,RIG 1
4/12/20 20:54,5/12/20 0:21,P3,H12,14.89999962,26.79999924,RIG 1
5/12/20 0:33,5/12/20 1:29,P3,H3,13.10000038,23.5,RIG 1
5/12/20 1:49,5/12/20 2:44,P3,H4,13.39999962,24.10000038,RIG 1
5/12/20 2:59,5/12/20 3:53,P3,H5,13.19999981,23.70000076,RIG 1
5/12/20 4:02,5/12/20 4:54,P3,H6,13.10000038,23.5,RIG 1
5/12/20 5:04,5/12/20 6:07,P3,H7,12.5,22.29999924,RIG 1
5/12/20 6:20,5/12/20 7:10,P4,H1,9,16.10000038,RIG 1
5/12/20 7:12,5/12/20 7:55,P4,H2,10.80000019,19.29999924,RIG 1
5/12/20 8:04,5/12/20 11:35,P4,H3,13.30000019,23.79999924,RIG 1
5/12/20 12:39,5/12/20 13:36,P4,H4,13.69999981,24.5,RIG 1
5/12/20 13:50,5/12/20 14:42,P4,H5,13.39999962,24.10000038,RIG 1
5/12/20 14:56,5/12/20 15:43,P4,H6,13.39999962,24,RIG 1
5/12/20 16:09,5/12/20 17:01,P4,H7,12.5,22.29999924,RIG 1
5/12/20 17:15,5/12/20 18:05,P4,H8,12.39999962,22.20000076,RIG 1
5/12/20 18:20,5/12/20 19:04,P4,H9,12.39999962,22.20000076,RIG 1
5/12/20 19:18,5/12/20 20:11,P4,H10,14.5,26.10000038,RIG 1
6/12/20 1:25,6/12/20 7:24,P4,H16,8.100000381,14.39999962,RIG 1
6/12/20 2:09,6/12/20 7:24,P4,H15,9.699999809,17.29999924,RIG 1
6/12/20 2:55,6/12/20 7:24,P4,H14,11.80000019,21.20000076,RIG 1
6/12/20 3:51,6/12/20 7:24,P4,H13,14.89999962,26.70000076,RIG 1
6/12/20 5:05,6/12/20 7:24,P4,H12,15.19999981,27.29999924,RIG 1
6/12/20 6:21,6/12/20 7:24,P4,H11,14.89999962,26.70000076,RIG 1
6/12/20 7:37,6/12/20 11:32,P5,H12,15.19999981,27.29999924,RIG 1
6/12/20 11:56,6/12/20 12:29,P5,H16,8.100000381,14.39999962,RIG 1
6/12/20 12:41,6/12/20 13:39,P5,H15,9.699999809,17.29999924,RIG 1
6/12/20 13:43,6/12/20 14:24,P5,H14,11.80000019,21.20000076,RIG 1
6/12/20 14:35,6/12/20 15:31,P5,H13,14.69999981,26.29999924,RIG 1
6/12/20 15:46,6/12/20 16:42,P5,H10,14.5,26.10000038,RIG 1
6/12/20 16:56,6/12/20 17:39,P5,H9,12.39999962,22.20000076,RIG 1
6/12/20 17:51,6/12/20 18:34,P5,H8,12.39999962,22.20000076,RIG 1
6/12/20 19:37,6/12/20 20:21,P5,H7,12.5,22.29999924,RIG 1
6/12/20 20:36,6/12/20 23:51,P5,H11,14.89999962,26.70000076,RIG 1
6/12/20 23:57,7/12/20 0:39,P5,H1,9,16.10000038,RIG 1
7/12/20 0:51,7/12/20 1:33,P5,H2,10.69999981,19.10000038,RIG 1
7/12/20 1:45,7/12/20 2:31,P5,H3,13.10000038,1.700000048,RIG 1
7/12/20 2:35,7/12/20 3:36,P5,H3-rev,13.10000038,23.5,RIG 1
7/12/20 3:52,7/12/20 4:52,P5,H4,13.69999981,24.60000038,RIG 1
7/12/20 4:58,7/12/20 5:50,P5,H5,13.5,24.20000076,RIG 1
7/12/20 6:04,7/12/20 7:05,P5,H6,13.39999962,24,RIG 1
7/12/20 7:15,7/12/20 8:00,T1,H1,9,16.10000038,RIG 1
7/12/20 8:06,7/12/20 11:31,T1,H4,13.60000038,24.39999962,RIG 1
7/12/20 11:43,7/12/20 12:36,T1,H2,10.69999981,19.10000038,RIG 1
7/12/20 12:54,7/12/20 13:44,T1,H3,13.10000038,23.5,RIG 1
7/12/20 13:55,7/12/20 14:42,T1,H5,13.30000019,23.89999962,RIG 1
7/12/20 14:56,7/12/20 15:52,T1,H6,13.19999981,23.70000076,RIG 1
7/12/20 16:10,7/12/20 17:16,T1,H7,12.5,22.29999924,RIG 1
7/12/20 17:31,7/12/20 18:16,T1,H8,12.39999962,22.20000076,RIG 1
7/12/20 18:31,7/12/20 19:18,T1,H9,12.39999962,22.20000076,RIG 1
7/12/20 19:30,7/12/20 19:58,T1,H16,8.100000381,14.39999962,RIG 1
7/12/20 20:08,7/12/20 23:49,T1,H12,15.19999981,27.29999924,RIG 1
7/12/20 23:51,8/12/20 1:14,T1,H10,14.39999962,25.89999962,RIG 1
8/12/20 1:29,8/12/20 2:39,T1,H11,14.80000019,26.60000038,RIG 1
8/12/20 5:09,8/12/20 8:07,T1,H13,14.69999981,26.29999924,RIG 1
8/12/20 8:22,8/12/20 11:44,T1,H14,11.80000019,21.20000076,RIG 1
8/12/20 11:49,8/12/20 12:50,T1,H15,9.699999809,17.29999924,RIG 1
8/12/20 12:56,8/12/20 13:41,T2,H1,9,16.10000038,RIG 1
8/12/20 13:46,8/12/20 14:24,T2,H2,10.69999981,19.10000038,RIG 1
8/12/20 14:32,8/12/20 15:30,T2,H3,13.10000038,23.5,RIG 1
8/12/20 15:34,8/12/20 16:33,T2,H4,13.39999962,24.10000038,RIG 1
8/12/20 17:03,8/12/20 18:20,T2,H5,13.19999981,23.70000076,RIG 1
8/12/20 18:21,8/12/20 19:27,T2,H6,13.10000038,23.5,RIG 1
8/12/20 19:33,8/12/20 20:36,T2,H7,12.5,22.29999924,RIG 1
8/12/20 20:42,8/12/20 23:32,T2,H8,12.39999962,22.20000076,RIG 1
8/12/20 23:50,9/12/20 1:32,T2,H9,12.39999962,22.20000076,RIG 1
9/12/20 1:33,9/12/20 2:30,T2,H10,14.30000019,25.60000038,RIG 1
9/12/20 2:55,9/12/20 3:52,T2,H11,14.69999981,26.29999924,RIG 1
9/12/20 4:11,9/12/20 5:41,T2,H12,14.89999962,26.79999924,RIG 1
9/12/20 5:48,9/12/20 7:51,T2,H13,14.69999981,26.29999924,RIG 1
9/12/20 8:07,9/12/20 8:34,T2,H16,8.100000381,14.39999962,RIG 1
9/12/20 8:44,9/12/20 11:51,T2,H14,11.80000019,21.20000076,RIG 1
9/12/20 12:04,9/12/20 12:42,T2,H15,9.699999809,17.29999924,RIG 1
9/12/20 13:15,9/12/20 13:57,T3,H1,9,16.10000038,RIG 1
9/12/20 14:05,9/12/20 14:45,T3,H2,10.69999981,19.10000038,RIG 1
9/12/20 15:05,9/12/20 16:15,T3,H3,13.10000038,23.5,RIG 1
9/12/20 16:26,9/12/20 17:27,T3,H4,13.39999962,24,RIG 1
9/12/20 17:28,9/12/20 18:17,T3,H5,13.10000038,23.39999962,RIG 1
9/12/20 18:27,9/12/20 19:26,T3,H6,13,23.29999924,RIG 1
9/12/20 19:40,9/12/20 20:27,T3,H7,12.5,22.29999924,RIG 1
9/12/20 20:38,9/12/20 23:40,T3,H8,12.39999962,22.20000076,RIG 1
10/12/20 0:23,10/12/20 1:23,T3,H9,12.39999962,22.20000076,RIG 1
10/12/20 1:41,10/12/20 2:38,T3,H10,14.19999981,25.39999962,RIG 1
10/12/20 2:52,10/12/20 4:08,T3,H11,14.5,26.10000038,RIG 1
10/12/20 4:30,10/12/20 5:35,T3,H12,14.89999962,26.79999924,RIG 1
10/12/20 5:45,10/12/20 6:44,T3,H13,14.5,26,RIG 1
10/12/20 6:56,10/12/20 7:48,T3,H14,11.80000019,21.20000076,RIG 1
10/12/20 8:05,10/12/20 8:43,T3,H15,9.699999809,17.29999924,RIG 1
10/12/20 8:51,10/12/20 13:09,T3,H16,8.100000381,14.39999962,RIG 1
10/12/20 13:19,10/12/20 13:57,T4,H1,9,16.10000038,RIG 1
10/12/20 14:07,10/12/20 14:46,T4,H2,10.69999981,19.10000038,RIG 1
10/12/20 15:35,10/12/20 16:28,T4,H3,13.10000038,23.5,RIG 1
10/12/20 16:37,10/12/20 17:27,T4,H4,13.30000019,23.79999924,RIG 1
10/12/20 17:38,10/12/20 18:31,T4,H5,13,23.39999962,RIG 1
10/12/20 18:39,10/12/20 19:38,T4,H6,13,23.20000076,RIG 1
10/12/20 19:53,11/12/20 0:28,T4,H7,12.5,17.20000076,RIG 1
11/12/20 1:01,11/12/20 1:52,T4,H8,12.39999962,22.20000076,RIG 1
11/12/20 2:17,11/12/20 3:22,T4,H9,12.39999962,22.20000076,RIG 1
11/12/20 3:48,11/12/20 4:48,T4,H10,14,25.20000076,RIG 1
11/12/20 5:02,11/12/20 6:16,T4,H11,14.39999962,25.89999962,RIG 1
11/12/20 6:32,11/12/20 7:52,T4,H12,14.80000019,26.60000038,RIG 1
11/12/20 8:36,11/12/20 11:13,T4,H13,14.39999962,25.89999962,RIG 1
11/12/20 11:21,11/12/20 12:13,T4,H14,11.80000019,21.20000076,RIG 1
11/12/20 13:44,11/12/20 14:27,T4,H15,9.699999809,17.29999924,RIG 1
11/12/20 14:31,11/12/20 16:11,T4,H16,8.100000381,14.39999962,RIG 1
12/12/20 19:11,12/12/20 19:55,L1,H1,11.10000038,19.89999962,RIG 1
12/12/20 23:57,13/12/20 1:15,L1,H2,11,19.70000076,RIG 1
13/12/20 1:21,13/12/20 2:20,L1,H3,10.89999962,19.5,RIG 1
13/12/20 2:32,13/12/20 3:20,L1,H4,10.89999962,19.60000038,RIG 1
13/12/20 3:56,13/12/20 5:14,L1A,H1,11,19.79999924,RIG 1
13/12/20 6:21,13/12/20 7:15,L1A,H3,10.89999962,19.39999962,RIG 1
13/12/20 12:25,13/12/20 12:37,R4,H1,2.799999952,5,RIG 1
13/12/20 12:43,13/12/20 12:56,R2,H3,2.900000095,5.199999809,RIG 1
13/12/20 13:20,13/12/20 13:34,R2,H1,2.700000048,4.699999809,RIG 1
13/12/20 14:06,13/12/20 14:28,R2,H2,2.799999952,5,RIG 1
13/12/20 14:37,13/12/20 14:46,R1,H1,2.799999952,5,RIG 1
13/12/20 16:34,13/12/20 17:10,R3,H1,2.799999952,5,RIG 1
14/12/20 7:48,14/12/20 8:58,L1A,H2,11,19.5,RIG 1
14/12/20 13:05,14/12/20 15:58,L1B,H1,11.19999981,19.10000038,RIG 1
14/12/20 19:32,15/12/20 0:35,L1B,H2,11,19.39999962,RIG 1
15/12/20 19:27,15/12/20 20:16,L1C,H5,10.89999962,19.5,RIG 1
16/12/20 1:33,16/12/20 3:00,L1C,H1,11.10000038,19.89999962,RIG 1
16/12/20 6:54,16/12/20 8:20,L1C,H2,11.19999981,19.70000076,RIG 1
16/12/20 13:59,16/12/20 15:31,L1C,H4,10.89999962,19.60000038,RIG 1
16/12/20 16:33,16/12/20 17:25,L1C,H3,11,19.39999962,RIG 1
17/12/20 4:51,17/12/20 5:59,L1D,H1-rev,11.10000038,19.89999962,RIG 1
17/12/20 6:21,17/12/20 7:33,L1D,H2,11,19.79999924,RIG 1
17/12/20 12:13,17/12/20 13:12,L1E,H1-rev,11.19999981,20,RIG 1
17/12/20 17:14,17/12/20 18:59,L1E,H2,11,19.79999924,RIG 1
17/12/20 19:00,17/12/20 19:48,L1E,H3,11.10000038,19.89999962,RIG 1